VECTOR,20000,3
Yuki3           
0,-9536,20224
0,-9536,20224
0,-9536,20224
0,-9536,20224
0,-9536,20224
0,-9536,20224
1,-9984,20160
1,-10304,20160
1,-10880,20160
1,-11712,20224
1,-12480,20288
1,-13056,20288
1,-13440,20352
1,-13696,20288
1,-13888,20096
1,-14208,19776
1,-14656,18944
1,-15296,17536
1,-15936,15808
1,-16640,13760
1,-17152,11904
1,-17664,9664
1,-17984,7424
1,-18048,5120
1,-18048,3328
1,-17920,1664
1,-17664,-64
1,-17408,-1408
1,-17088,-2432
1,-16832,-3392
1,-16576,-4096
1,-16448,-4480
1,-16448,-4480
1,-16448,-4480
1,-16448,-4480
1,-16448,-4480
1,-16448,-4480
1,-16448,-3968
1,-16448,-3328
1,-16448,-2112
1,-16512,-640
1,-16448,960
1,-16384,2432
1,-16192,4096
1,-16128,5504
1,-16000,6656
1,-15936,7360
1,-15872,7872
1,-15808,8256
1,-15808,8256
1,-15808,8256
1,-15808,8256
1,-15808,8256
1,-15808,7488
1,-15808,6720
1,-15808,5824
1,-15680,4672
1,-15552,3520
1,-15360,2432
1,-14848,1280
1,-14400,320
1,-13568,-576
1,-12416,-1856
1,-11072,-3200
1,-9792,-4224
1,-9024,-4800
1,-8448,-5376
1,-8064,-5760
1,-7744,-6016
1,-7552,-6208
1,-7552,-6208
1,-7552,-6208
1,-7552,-6208
1,-7552,-6208
1,-7616,-5760
1,-7872,-5056
1,-8064,-4096
1,-8192,-3008
1,-8384,-1792
1,-8512,-832
1,-8576,-320
1,-8640,-64
1,-8640,-64
1,-8640,-64
1,-8640,-64
1,-8640,-64
0,-9536,2432
0,-10304,5248
0,-10304,5248
0,-10304,5248
0,-10304,5248
0,-10304,5248
0,-10304,5248
1,-10304,4672
1,-10176,3904
1,-9856,2432
1,-9408,1152
1,-8896,128
1,-8192,-1088
1,-7424,-2112
1,-6528,-3136
1,-6144,-3584
1,-5824,-3904
1,-5632,-4032
1,-5632,-4032
1,-5632,-4032
1,-5632,-4032
1,-5632,-4032
1,-5696,-3584
1,-5888,-2880
1,-6208,-1600
1,-6720,256
1,-7232,2240
1,-7552,4544
1,-7744,6784
1,-7744,8448
1,-7680,9664
1,-7680,10432
1,-7680,10432
1,-7680,10432
1,-7680,10432
1,-7680,10432
0,-8384,12672
0,-8896,14336
0,-8896,14336
0,-8896,14336
0,-8896,14336
0,-8896,14336
0,-8896,14336
1,-8768,13632
1,-8576,12864
1,-8000,11200
1,-7104,9152
1,-5888,6976
1,-4864,5120
1,-3584,3456
1,-2240,1920
1,-1216,704
1,-320,0
1,512,-768
1,512,-768
1,512,-768
1,512,-768
1,512,-768
1,64,0
1,-576,960
1,-1024,1792
1,-1600,2688
1,-2304,3712
1,-2880,4864
1,-2880,4864
1,-2880,4864
1,-2880,4864
1,-2880,4864
1,-2176,3712
1,-1280,2496
1,-256,1216
1,960,128
1,1984,-896
1,2880,-1728
1,3712,-2304
1,3712,-2304
1,3712,-2304
1,3712,-2304
1,3712,-2304
1,3712,-1664
1,3520,-448
1,3328,1408
1,3072,3328
1,2816,4992
1,2688,6528
1,2560,7936
1,2368,8960
1,2240,9856
1,2240,9856
1,2240,9856
1,2240,9856
1,2240,9856
1,2624,8896
1,3136,8128
1,3968,7232
1,5120,5888
1,6336,4672
1,7360,3584
1,7872,3136
1,8128,2880
1,8128,2880
1,8128,2880
1,8128,2880
1,8128,2880
0,9152,2816
0,9152,2816
0,9152,2816
0,9152,2816
0,9152,2816
1,8896,3456
1,8512,4480
1,7808,5760
1,7168,7104
1,6592,8192
1,5888,9408
1,5888,9408
1,5888,9408
1,5888,9408
1,5888,9408
1,6784,8128
1,7424,7104
1,8256,5952
1,9536,4416
1,11008,2816
1,11904,1792
1,13056,512
1,14144,-768
1,14976,-1728
1,15552,-2432
1,15552,-2432
1,15552,-2432
1,15552,-2432
1,15552,-2432
1,15552,-2432
1,15616,-1664
1,15616,-512
1,15680,1088
1,15616,2624
1,15488,4224
1,15168,5824
1,14912,7040
1,14656,7616
1,14656,7616
1,14656,7616
1,14656,7616
1,14656,7616
0,16448,6912
0,17792,6592
0,17792,6592
0,17792,6592
0,17792,6592
0,17792,6592
1,17664,7296
1,16960,8640
1,16128,10560
1,15232,12416
1,13952,14400
1,12288,16320
1,10880,17984
1,9408,19264
1,7616,20544
1,6400,21440
1,5440,21952
1,4928,22208
1,4544,22400
1,4160,22528
1,3840,22400
1,3264,22272
1,2752,22080
1,1472,21696
1,640,21504
1,-64,21376
1,-64,21376
1,-64,21376
1,-64,21376
1,-64,21376
0,1600,19968
0,3200,18496
0,3200,18496
0,3200,18496
0,3200,18496
0,3200,18496
1,2880,18944
1,2176,19520
1,1536,20096
1,832,20672
1,192,21120
1,-320,21504
1,-768,21888
1,-960,22080
1,-1216,22080
1,-1472,22016
1,-1664,21824
1,-1920,21568
1,-2176,21312
1,-2496,21248
1,-2816,21376
1,-3328,21440
1,-3776,21504
1,-4864,21632
1,-5952,21696
1,-7168,21824
1,-8128,21888
1,-8960,21952
1,-9280,21888
1,-9600,21824
1,-9664,21568
1,-9728,21312
1,-9728,20864
1,-9792,20352
1,-9728,19584
1,-9664,18368
1,-9536,17280
1,-9536,17280
1,-9536,17280
1,-9536,17280
0,-10048,19072
0,-10496,20544
0,-10496,20544
0,-10496,20544
0,-10496,20544
0,-10496,20544
1,-10240,20672
1,-10048,20800
1,-10048,21184
1,-10048,21824
1,-9920,22528
1,-9856,22784
1,-9856,22784
1,-9856,22784
1,-9856,22784
1,-8576,22912
1,-7680,22976
1,-7680,22976
1,-7680,22976
1,-7680,22976
1,-6848,23424
1,-6848,23424
1,-6848,23424
1,-6464,24128
1,-6080,24832
1,-5568,25920
1,-5568,25920
1,-5568,25920
1,-5568,25920
1,-4352,25536
1,-3392,25216
1,-2304,24832
1,-2304,24832
1,-2048,24832
1,-1152,25536
1,-256,26176
1,192,26688
1,832,27136
1,1152,27360
1,1152,27360
1,1152,27360
1,1536,27264
1,2112,26944
1,2752,26432
1,3520,25728
1,3520,25728
1,3520,25728
1,3520,25728
1,4160,26176
1,4160,26176
1,4160,26176
1,4160,26176
1,5056,25728
1,5056,25728
1,5056,25728
1,5056,25728
1,6144,26112
1,6976,26496
1,7744,26752
1,8064,26752
1,8064,26752
1,8064,26752
1,8064,26752
1,8640,26112
1,9088,25344
1,9536,24576
1,9600,24192
1,9600,24192
1,9600,24192
1,9600,24192
1,10368,24128
1,10816,24128
1,10816,24128
1,10816,24128
1,10816,24128
1,11072,23616
1,11264,23296
1,11264,23296
1,11264,23296
1,11264,23296
1,12544,23232
1,13440,23296
1,14208,23296
1,14208,23296
1,14208,23296
1,14208,23296
1,14784,22272
1,14912,21376
1,14944,20608
1,14944,20608
1,14944,20608
1,15808,20480
1,15808,20480
1,16000,19584
1,16000,19584
1,17152,19072
1,17984,18752
1,18784,18464
1,18784,18464
1,18816,17280
1,18816,16576
1,18688,15872
1,18688,15872
1,19328,15488
1,19328,15488
1,19136,14656
1,19136,14656
1,20096,13952
1,20800,13504
1,21344,13056
1,21344,13056
1,21184,12096
1,20800,11328
1,20480,10624
1,20352,10368
1,20352,10368
1,20864,9920
1,20864,9920
1,20608,9152
1,20608,9152
1,21312,8320
1,21760,7872
1,22016,7424
1,22016,7424
1,21568,7040
1,20992,6720
1,20672,6592
1,20672,6592
1,20672,6592
1,20672,6592
0,19648,8000
0,19648,8000
0,19648,8000
0,19648,8000
1,19392,8192
1,19008,8192
1,18688,8192
1,18304,8064
1,18112,7872
1,18048,7552
1,18112,7168
1,18176,6848
1,18368,6400
1,18688,6208
1,19136,6144
1,19136,6144
1,19136,6144
1,19136,6144
1,19136,6144
1,19136,6400
1,19072,6784
1,19072,7104
1,19072,7424
1,19200,7616
1,19328,7808
1,19584,7936
1,19776,7680
1,20032,7360
1,20224,6912
1,20672,6272
1,21184,5568
1,21760,4480
1,22272,3520
1,22656,2752
1,22784,2432
1,22784,2432
1,22784,2432
1,22784,2432
1,22400,1920
1,21568,1408
1,21568,1408
1,21568,1408
1,21568,1408
1,21120,2112
1,20800,2752
1,20416,3584
1,20096,4480
1,19712,5440
1,19456,6080
1,19456,6080
1,19456,6080
1,19456,6080
1,19456,6080
1,19712,4928
1,19840,3904
1,20032,2688
1,20224,1472
1,20352,256
1,20416,-1024
1,20480,-1856
1,20608,-2816
1,20608,-3072
1,20608,-3072
1,20608,-3072
1,21248,-2624
1,22016,-2240
1,22016,-2240
1,22016,-2240
1,22016,-2240
1,22016,-1536
1,21952,-704
1,21824,128
1,21696,768
1,21568,1408
1,21568,1408
1,21568,1408
1,21568,1408
0,20288,3136
0,17984,6912
0,17984,6912
0,17984,6912
0,17984,6912
0,17984,6912
1,17856,6656
1,17728,5824
1,17472,4928
1,17152,3456
1,16832,1984
1,16576,704
1,16320,-320
1,16192,-1088
1,16192,-1088
1,16192,-1088
1,16192,-1088
1,16896,-1536
1,17792,-1856
1,17792,-1856
1,17792,-1856
1,17792,-1856
1,17920,-1280
1,18048,64
1,18240,1344
1,18432,2688
1,18624,4096
1,18752,5184
1,18816,6016
1,18816,6016
1,18816,6016
1,18816,6016
1,18816,6016
1,18944,4928
1,19008,4032
1,19136,2240
1,19328,448
1,19456,-1472
1,19776,-3712
1,19904,-5248
1,19904,-6464
1,19968,-7552
1,19968,-8320
1,19968,-8320
1,19968,-8320
1,19968,-8320
1,19968,-8320
1,19136,-7936
1,18240,-7424
1,18240,-7424
1,18240,-7424
1,18240,-7424
1,18112,-6400
1,18112,-5312
1,18112,-3904
1,18112,-2496
1,18112,-1088
1,18048,64
1,18048,64
1,18048,64
1,18048,64
1,18048,64
0,16128,-1984
0,14656,-3648
0,14656,-3648
0,14656,-3648
0,14656,-3648
0,14656,-3648
1,15104,-3584
1,15616,-3328
1,16128,-2944
1,16576,-2432
1,16832,-1984
1,16896,-1664
1,16896,-1664
1,16896,-1664
1,16896,-1664
0,16768,1984
0,16768,1984
0,16768,1984
0,16768,1984
0,16768,1984
1,16512,2432
1,16064,2944
1,15552,3392
1,15552,3392
1,15552,3392
1,15552,3392
1,15552,3392
0,15360,7744
0,15168,11776
0,14848,15552
0,14592,18688
0,14656,22464
0,14656,22464
0,14656,22464
0,14656,22464
0,14656,22464
0,14656,22464
1,15168,22208
1,16064,21440
1,17216,20416
1,18048,19328
1,19136,17664
1,20160,15488
1,21184,12992
1,21952,10112
1,22656,7424
1,23424,4672
1,24000,2112
1,24512,128
1,24768,-1088
1,25088,-2624
1,25088,-2624
1,25088,-2624
1,25088,-2624
1,25088,-2624
1,24448,-1920
1,23808,-1280
1,23424,-960
1,23424,-960
1,23424,-960
1,23424,-960
1,23424,-960
1,23296,-1600
1,23040,-2688
1,22528,-4608
1,21952,-6208
1,21504,-7680
1,21056,-9024
1,21056,-9024
1,21056,-9024
1,21056,-9024
1,21056,-9024
1,20608,-8256
1,20096,-7616
1,20096,-7616
1,20096,-7616
1,20096,-7616
0,18432,-7680
0,18432,-7680
0,18432,-7680
0,18432,-7680
1,18304,-7936
1,18112,-8576
1,18112,-8576
1,18112,-8576
1,18112,-8576
1,18112,-8576
1,17728,-8064
1,17344,-7616
1,17344,-7616
1,17344,-7616
1,17344,-7616
1,16896,-8384
1,16256,-9344
1,15616,-10624
1,15232,-11264
1,14976,-11776
1,14976,-11776
1,14976,-11776
1,14976,-11776
1,14400,-11328
1,13632,-10560
1,13632,-10560
1,13632,-10560
1,13632,-10560
1,13120,-11328
1,12416,-12544
1,11712,-13760
1,11200,-14720
1,10944,-15488
1,10944,-15488
1,10944,-15488
1,10944,-15488
0,11904,-12032
0,12992,-8768
0,13952,-5248
0,14976,-1728
0,14976,-1728
0,14976,-1728
0,14976,-1728
0,14976,-1728
1,14848,-2432
1,14720,-3520
1,14336,-5120
1,13888,-6656
1,13376,-8192
1,12736,-9664
1,11968,-10944
1,11392,-11904
1,10688,-12992
1,10432,-13376
1,10432,-13376
1,10432,-13376
1,10432,-13376
1,10432,-13376
1,10624,-12416
1,11008,-10688
1,11328,-9088
1,11648,-7360
1,11840,-5056
1,12032,-3264
1,12160,-1664
1,12224,-320
1,12352,576
1,12416,1152
1,12416,1152
1,12416,1152
1,12416,1152
1,12416,1152
0,13056,2624
0,13696,4480
0,13696,4480
0,13696,4480
0,13696,4480
0,13696,4480
1,12992,4736
1,11712,4992
1,10368,5248
1,9280,5440
1,8256,5632
1,7040,5696
1,6080,5824
1,5440,5888
1,4608,5888
1,3904,5952
1,3200,5824
1,2688,5824
1,1984,5760
1,1536,5696
1,1536,5696
1,1536,5696
1,1536,5696
1,1536,5696
0,3264,3520
0,4352,1920
0,4864,1024
0,4864,1024
0,4864,1024
0,4864,1024
0,4864,1024
1,5056,1408
1,5376,1728
1,5760,2048
1,6080,2240
1,6592,2368
1,7168,2432
1,7680,2496
1,8448,2560
1,9152,2624
1,9728,2496
1,10496,2368
1,11072,2240
1,11584,1984
1,11968,1856
1,12288,1728
1,12544,1600
1,12544,1600
1,12544,1600
1,12544,1600
1,12096,1408
1,11776,1088
1,11584,768
1,11584,768
1,11584,768
1,11584,768
1,11584,768
1,11328,960
1,10880,1280
1,10496,1472
1,9984,1664
1,9472,1728
1,8832,1856
1,8320,1856
1,7808,1856
1,7296,1856
1,6848,1856
1,6528,1664
1,6208,1472
1,5952,1216
1,5952,1216
1,5952,1216
1,5952,1216
1,5568,1216
1,5056,1280
1,5056,1280
1,5056,1280
1,5056,1280
0,6144,1024
0,6144,1024
0,6144,1024
0,6144,1024
1,6336,1152
1,6592,1216
1,6848,1280
1,7040,1216
1,7296,1088
1,7360,896
1,7296,704
1,7104,576
1,6848,576
1,6592,576
1,6336,704
1,6336,704
1,6336,704
1,6336,704
1,6336,448
1,6336,128
1,6272,-128
1,6272,-448
1,6272,-640
1,6272,-640
1,6272,-640
1,6272,-640
0,5952,-640
0,5952,-640
0,5952,-640
1,6208,-576
1,6656,-640
1,7104,-640
1,7744,-640
1,8128,-704
1,8704,-768
1,9280,-832
1,9728,-832
1,10112,-896
1,10624,-960
1,10624,-960
1,10624,-960
1,10624,-960
1,10624,-960
0,10112,-832
0,10112,-832
0,10112,-832
1,10368,-640
1,10496,-448
1,10496,-448
1,10496,-448
1,10496,-448
1,10496,-448
1,10176,-320
1,9920,-320
1,9792,-64
1,9856,128
1,9856,128
1,10240,256
1,10432,128
1,10624,64
1,10624,64
1,10624,64
1,10624,64
1,10624,64
1,10624,64
1,10816,320
1,10880,512
1,10944,704
1,11072,896
1,11072,896
